_id,FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
1461,20200527,OXFORD ELGIN-ST.THOMAS,4913,7,61,4
1462,20200527,PEEL REGION,2253,929,2860,265
1463,20200527,PETERBOROUGH COUNTY-CITY,2255,8,73,2
1464,20200527,PORCUPINE,2256,3,55,7
1465,20200527,RENFREW COUNTY AND DISTRICT,2257,5,17,1
1466,20200527,SIMCOE MUSKOKA DISTRICT,2260,44,373,34
1467,20200527,SUDBURY AND DISTRICT,2261,0,60,2
1468,20200527,THUNDER BAY DISTRICT,2262,2,78,1
1469,20200527,TIMISKAMING,2263,1,17,0
1470,20200527,TORONTO,3895,1638,7175,742
1471,20200527,WATERLOO REGION,2265,86,877,87
1472,20200527,WELLINGTON-DUFFERIN-GUELPH,2266,52,283,33
1473,20200527,WINDSOR-ESSEX COUNTY,2268,199,647,64
1474,20200527,YORK REGION,2270,281,1817,187
1475,20200528,ALGOMA DISTRICT,2226,2,19,0
1476,20200528,BRANT COUNTY,2227,9,100,5
1477,20200528,CHATHAM-KENT,2240,9,134,1
1478,20200528,CITY OF HAMILTON,2237,133,487,35
1479,20200528,CITY OF OTTAWA,2251,150,1535,240
1480,20200528,DURHAM REGION,2230,149,1090,171
1481,20200528,EASTERN ONTARIO,2258,11,125,12
1482,20200528,GREY BRUCE,2233,1,86,0
1483,20200528,HALDIMAND-NORFOLK,2234,6,167,31
1484,20200528,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,7,145,19
1485,20200528,HALTON REGION,2236,61,539,25
1486,20200528,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,38,5
1487,20200528,HURON PERTH,5183,2,45,5
1488,20200528,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,61,0
1489,20200528,LAMBTON COUNTY,2242,40,199,22
1490,20200528,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,18,279,49
1491,20200528,MIDDLESEX-LONDON,2244,38,420,52
1492,20200528,NIAGARA REGION,2246,41,530,59
1493,20200528,NORTH BAY PARRY SOUND DISTRICT,2247,4,21,1
1494,20200528,NORTHWESTERN,2249,2,20,0
1495,20200528,OXFORD ELGIN-ST.THOMAS,4913,7,61,4
1496,20200528,PEEL REGION,2253,950,2931,269
1497,20200528,PETERBOROUGH COUNTY-CITY,2255,7,74,2
1498,20200528,PORCUPINE,2256,3,55,7
1499,20200528,RENFREW COUNTY AND DISTRICT,2257,5,17,1
1500,20200528,SIMCOE MUSKOKA DISTRICT,2260,42,377,34
1501,20200528,SUDBURY AND DISTRICT,2261,0,60,2
1502,20200528,THUNDER BAY DISTRICT,2262,1,79,1
1503,20200528,TIMISKAMING,2263,1,17,0
1504,20200528,TORONTO,3895,1683,7297,760
1505,20200528,WATERLOO REGION,2265,84,883,87
1506,20200528,WELLINGTON-DUFFERIN-GUELPH,2266,49,287,34
1507,20200528,WINDSOR-ESSEX COUNTY,2268,200,656,64
1508,20200528,YORK REGION,2270,288,1839,192
1509,20200529,ALGOMA DISTRICT,2226,1,20,0
1510,20200529,BRANT COUNTY,2227,7,103,5
1511,20200529,CHATHAM-KENT,2240,9,134,1
1512,20200529,CITY OF HAMILTON,2237,127,495,36
1513,20200529,CITY OF OTTAWA,2251,141,1551,240
1514,20200529,DURHAM REGION,2230,147,1109,172
1515,20200529,EASTERN ONTARIO,2258,9,127,12
1516,20200529,GREY BRUCE,2233,1,87,0
1517,20200529,HALDIMAND-NORFOLK,2234,6,167,31
1518,20200529,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,7,145,19
1519,20200529,HALTON REGION,2236,62,545,25
1520,20200529,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,38,5
1521,20200529,HURON PERTH,5183,3,45,5
1522,20200529,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,61,0
1523,20200529,LAMBTON COUNTY,2242,36,203,22
1524,20200529,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,19,278,50
1525,20200529,MIDDLESEX-LONDON,2244,37,424,52
1526,20200529,NIAGARA REGION,2246,35,537,59
1527,20200529,NORTH BAY PARRY SOUND DISTRICT,2247,3,21,1
1528,20200529,NORTHWESTERN,2249,2,20,0
1529,20200529,OXFORD ELGIN-ST.THOMAS,4913,7,61,4
1530,20200529,PEEL REGION,2253,950,2999,272
1531,20200529,PETERBOROUGH COUNTY-CITY,2255,6,75,2
1532,20200529,PORCUPINE,2256,3,55,7
1533,20200529,RENFREW COUNTY AND DISTRICT,2257,7,18,1
1534,20200529,SIMCOE MUSKOKA DISTRICT,2260,40,385,34
1535,20200529,SUDBURY AND DISTRICT,2261,0,60,2
1536,20200529,THUNDER BAY DISTRICT,2262,1,79,1
1537,20200529,TIMISKAMING,2263,1,17,0
1538,20200529,TORONTO,3895,1702,7434,772
1539,20200529,WATERLOO REGION,2265,73,879,106
1540,20200529,WELLINGTON-DUFFERIN-GUELPH,2266,51,295,34
1541,20200529,WINDSOR-ESSEX COUNTY,2268,215,661,64
1542,20200529,YORK REGION,2270,288,1855,196
1543,20200530,ALGOMA DISTRICT,2226,1,20,0
1544,20200530,BRANT COUNTY,2227,6,105,5
1545,20200530,CHATHAM-KENT,2240,8,135,1
1546,20200530,CITY OF HAMILTON,2237,130,503,37
1547,20200530,CITY OF OTTAWA,2251,126,1562,242
1548,20200530,DURHAM REGION,2230,146,1119,173
1549,20200530,EASTERN ONTARIO,2258,6,130,12
1550,20200530,GREY BRUCE,2233,1,87,0
1551,20200530,HALDIMAND-NORFOLK,2234,7,167,31
1552,20200530,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,7,145,19
1553,20200530,HALTON REGION,2236,61,554,25
1554,20200423,YORK REGION,2270,456,687,63
1555,20200424,ALGOMA DISTRICT,2226,2,10,0
1556,20200424,BRANT COUNTY,2227,18,65,4
1557,20200424,CHATHAM-KENT,2240,14,25,1
1558,20200424,CITY OF HAMILTON,2237,112,228,17
1559,20200424,CITY OF OTTAWA,2251,424,544,37
1560,20200424,DURHAM REGION,2230,343,365,75
1561,20200424,EASTERN ONTARIO,2258,14,61,0
1562,20200424,GREY BRUCE,2233,23,43,0
1563,20200424,HALDIMAND-NORFOLK,2234,31,109,27
1564,20200424,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,16,104,19
1565,20200424,HALTON REGION,2236,115,279,19
1566,20200424,HASTINGS & PRINCE EDWARD COUNTIES,2238,13,24,1
1567,20200424,HURON PERTH,5183,4,31,4
1568,20200424,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,3,55,0
1569,20200424,LAMBTON COUNTY,2242,39,106,14
1570,20200424,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,108,142,39
1571,20200424,MIDDLESEX-LONDON,2244,140,198,26
1572,20200424,NIAGARA REGION,2246,115,268,35
1573,20200424,NORTH BAY PARRY SOUND DISTRICT,2247,3,11,0
1574,20200424,NORTHWESTERN,2249,1,14,0
1575,20200424,OXFORD ELGIN-ST.THOMAS,4913,14,34,4
1576,20200424,PEEL REGION,2253,1059,840,67
1577,20200424,PETERBOROUGH COUNTY-CITY,2255,8,52,1
1578,20200424,PORCUPINE,2256,11,40,3
1579,20200424,RENFREW COUNTY AND DISTRICT,2257,0,13,1
1580,20200424,SIMCOE MUSKOKA DISTRICT,2260,75,141,13
1581,20200424,SUDBURY AND DISTRICT,2261,8,39,1
1582,20200424,THUNDER BAY DISTRICT,2262,23,36,0
1583,20200424,TIMISKAMING,2263,3,9,0
1584,20200424,TORONTO,3895,1922,1852,215
1585,20200424,WATERLOO REGION,2265,233,251,25
1586,20200424,WELLINGTON-DUFFERIN-GUELPH,2266,99,115,14
1587,20200424,WINDSOR-ESSEX COUNTY,2268,211,270,34
1588,20200424,YORK REGION,2270,465,713,67
1589,20200425,ALGOMA DISTRICT,2226,2,10,0
1590,20200425,BRANT COUNTY,2227,22,66,4
1591,20200425,CHATHAM-KENT,2240,13,27,1
1592,20200425,CITY OF HAMILTON,2237,123,237,17
1593,20200425,CITY OF OTTAWA,2251,413,575,45
1594,20200425,DURHAM REGION,2230,334,393,79
1595,20200425,EASTERN ONTARIO,2258,17,62,0
1596,20200425,GREY BRUCE,2233,22,46,0
1597,20200425,HALDIMAND-NORFOLK,2234,33,110,27
1598,20200425,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,18,104,19
1599,20200425,HALTON REGION,2236,107,286,20
1600,20200425,HASTINGS & PRINCE EDWARD COUNTIES,2238,11,27,1
1601,20200425,HURON PERTH,5183,3,31,4
1602,20200425,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,3,55,0
1603,20200425,LAMBTON COUNTY,2242,37,111,14
1604,20200425,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,100,152,39
1605,20200425,MIDDLESEX-LONDON,2244,137,207,26
1606,20200425,NIAGARA REGION,2246,121,272,38
1607,20200425,NORTH BAY PARRY SOUND DISTRICT,2247,2,12,0
1608,20200425,NORTHWESTERN,2249,1,14,0
1609,20200425,OXFORD ELGIN-ST.THOMAS,4913,14,33,4
1610,20200425,PEEL REGION,2253,1071,900,68
1611,20200425,PETERBOROUGH COUNTY-CITY,2255,7,54,1
1612,20200425,PORCUPINE,2256,11,41,3
1613,20200425,RENFREW COUNTY AND DISTRICT,2257,0,13,1
1614,20200425,SIMCOE MUSKOKA DISTRICT,2260,75,152,13
1615,20200425,SUDBURY AND DISTRICT,2261,7,42,1
1616,20200425,THUNDER BAY DISTRICT,2262,23,39,1
1617,20200425,TIMISKAMING,2263,2,10,0
1618,20200425,TORONTO,3895,1952,1991,232
1619,20200425,WATERLOO REGION,2265,231,271,28
1620,20200425,WELLINGTON-DUFFERIN-GUELPH,2266,94,129,14
1621,20200425,WINDSOR-ESSEX COUNTY,2268,203,288,37
1622,20200425,YORK REGION,2270,466,749,74
1623,20200426,ALGOMA DISTRICT,2226,3,10,0
1624,20200426,BRANT COUNTY,2227,22,67,4
1625,20200426,CHATHAM-KENT,2240,12,29,1
1626,20200426,CITY OF HAMILTON,2237,117,250,17
1627,20200426,CITY OF OTTAWA,2251,443,593,47
1628,20200426,DURHAM REGION,2230,319,440,81
1629,20200426,EASTERN ONTARIO,2258,18,62,0
1630,20200426,GREY BRUCE,2233,23,46,0
1631,20200426,HALDIMAND-NORFOLK,2234,27,115,27
1632,20200426,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,12,116,19
1633,20200426,HALTON REGION,2236,112,289,20
1634,20200426,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,28,2
1635,20200426,HURON PERTH,5183,4,32,4
1636,20200426,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,2,56,0
1637,20200426,LAMBTON COUNTY,2242,37,113,14
1638,20200426,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,91,165,39
1639,20200426,MIDDLESEX-LONDON,2244,112,231,31
1640,20200426,NIAGARA REGION,2246,126,282,38
1641,20200426,NORTH BAY PARRY SOUND DISTRICT,2247,2,12,0
1642,20200426,NORTHWESTERN,2249,1,14,0
1643,20200426,OXFORD ELGIN-ST.THOMAS,4913,16,35,4
1644,20200426,PEEL REGION,2253,1055,979,72
1645,20200426,PETERBOROUGH COUNTY-CITY,2255,11,55,1
1646,20200426,PORCUPINE,2256,11,42,3
1647,20200426,RENFREW COUNTY AND DISTRICT,2257,0,13,1
1648,20200426,SIMCOE MUSKOKA DISTRICT,2260,68,163,13
1649,20200426,SUDBURY AND DISTRICT,2261,7,42,1
1650,20200426,THUNDER BAY DISTRICT,2262,23,40,1
1651,20200426,TIMISKAMING,2263,2,10,0
1652,20200426,TORONTO,3895,1890,2167,238
1653,20200426,WATERLOO REGION,2265,237,288,29
1654,20200426,WELLINGTON-DUFFERIN-GUELPH,2266,96,134,14
1655,20200426,WINDSOR-ESSEX COUNTY,2268,199,304,37
1656,20200426,YORK REGION,2270,490,778,77
1657,20200427,ALGOMA DISTRICT,2226,3,10,0
1658,20200427,BRANT COUNTY,2227,24,67,4
1659,20200427,CHATHAM-KENT,2240,16,29,1
1660,20200427,CITY OF HAMILTON,2237,121,259,17
1661,20200427,CITY OF OTTAWA,2251,457,616,54
1662,20200427,DURHAM REGION,2230,328,454,91
1663,20200427,EASTERN ONTARIO,2258,17,65,0
1664,20200427,GREY BRUCE,2233,25,47,0
1665,20200427,HALDIMAND-NORFOLK,2234,16,127,27
1666,20200427,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,19,118,19
1667,20200427,HALTON REGION,2236,67,338,21
1668,20200427,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,28,2
1669,20200427,HURON PERTH,5183,5,32,4
1670,20200427,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,3,55,0
1671,20200427,LAMBTON COUNTY,2242,38,116,14
1672,20200427,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,72,185,39
1673,20200427,MIDDLESEX-LONDON,2244,110,238,31
1674,20200427,NIAGARA REGION,2246,124,293,40
1675,20200427,NORTH BAY PARRY SOUND DISTRICT,2247,2,12,0
1676,20200427,NORTHWESTERN,2249,2,14,0
1677,20200427,OXFORD ELGIN-ST.THOMAS,4913,15,37,4
1678,20200427,PEEL REGION,2253,1050,1037,76
1679,20200427,PETERBOROUGH COUNTY-CITY,2255,22,56,1
1680,20200427,PORCUPINE,2256,10,44,3
1681,20200427,RENFREW COUNTY AND DISTRICT,2257,1,13,1
1682,20200427,SIMCOE MUSKOKA DISTRICT,2260,71,167,13
1683,20200427,SUDBURY AND DISTRICT,2261,5,44,1
1684,20200427,THUNDER BAY DISTRICT,2262,22,42,1
1685,20200427,TIMISKAMING,2263,2,10,0
1686,20200427,TORONTO,3895,1811,2352,267
1687,20200427,WATERLOO REGION,2265,232,315,29
1688,20200427,WELLINGTON-DUFFERIN-GUELPH,2266,99,138,17
1689,20200427,WINDSOR-ESSEX COUNTY,2268,180,327,37
1690,20200427,YORK REGION,2270,461,840,78
1691,20200428,ALGOMA DISTRICT,2226,3,10,0
1692,20200428,BRANT COUNTY,2227,23,71,4
1693,20200428,CHATHAM-KENT,2240,35,30,1
1694,20200428,CITY OF HAMILTON,2237,100,286,18
1695,20200428,CITY OF OTTAWA,2251,497,643,66
1696,20200428,DURHAM REGION,2230,336,478,91
1697,20200428,EASTERN ONTARIO,2258,25,66,0
1698,20200428,GREY BRUCE,2233,25,49,0
1699,20200428,HALDIMAND-NORFOLK,2234,19,130,27
1700,20200428,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,21,120,19
1701,20200428,HALTON REGION,2236,65,347,21
1702,20200428,HASTINGS & PRINCE EDWARD COUNTIES,2238,10,28,2
1703,20200428,HURON PERTH,5183,6,34,4
1704,20200428,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,3,55,0
1705,20200428,LAMBTON COUNTY,2242,45,115,14
1706,20200428,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,79,185,40
1707,20200428,MIDDLESEX-LONDON,2244,108,243,31
1708,20200428,NIAGARA REGION,2246,113,307,42
1709,20200428,NORTH BAY PARRY SOUND DISTRICT,2247,1,13,0
1710,20200428,NORTHWESTERN,2249,1,14,0
1711,20200428,OXFORD ELGIN-ST.THOMAS,4913,15,37,4
1712,20200428,PEEL REGION,2253,1023,1101,87
1713,20200428,PETERBOROUGH COUNTY-CITY,2255,27,56,1
1714,20200428,PORCUPINE,2256,10,44,3
1715,20200428,RENFREW COUNTY AND DISTRICT,2257,1,13,1
1716,20200428,SIMCOE MUSKOKA DISTRICT,2260,64,177,13
1717,20200428,SUDBURY AND DISTRICT,2261,6,45,1
1718,20200428,THUNDER BAY DISTRICT,2262,19,50,1
1719,20200428,TIMISKAMING,2263,2,10,0
1720,20200428,TORONTO,3895,1843,2499,277
1721,20200428,WATERLOO REGION,2265,229,341,38
1722,20200428,WELLINGTON-DUFFERIN-GUELPH,2266,98,146,18
1723,20200428,WINDSOR-ESSEX COUNTY,2268,184,335,42
1724,20200428,YORK REGION,2270,430,886,85
1725,20200429,ALGOMA DISTRICT,2226,1,12,0
1726,20200429,BRANT COUNTY,2227,22,73,4
1727,20200429,CHATHAM-KENT,2240,45,33,1
1728,20200429,CITY OF HAMILTON,2237,101,291,19
1729,20200429,CITY OF OTTAWA,2251,537,663,71
1730,20200429,DURHAM REGION,2230,314,511,98
1731,20200429,EASTERN ONTARIO,2258,24,67,0
1732,20200429,GREY BRUCE,2233,26,51,0
1733,20200429,HALDIMAND-NORFOLK,2234,18,131,27
1734,20200429,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,18,120,19
1735,20200429,HALTON REGION,2236,61,354,21
1736,20200429,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,28,3
1737,20200429,HURON PERTH,5183,5,35,4
1738,20200429,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,3,55,0
1739,20200429,LAMBTON COUNTY,2242,44,120,14
1740,20200429,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,61,208,40
1741,20200429,MIDDLESEX-LONDON,2244,110,250,31
1742,20200429,NIAGARA REGION,2246,107,323,44
1743,20200429,NORTH BAY PARRY SOUND DISTRICT,2247,1,13,0
1744,20200429,NORTHWESTERN,2249,1,14,0
1745,20200429,OXFORD ELGIN-ST.THOMAS,4913,14,40,4
1746,20200429,PEEL REGION,2253,975,1192,88
1747,20200429,PETERBOROUGH COUNTY-CITY,2255,27,57,2
1748,20200429,PORCUPINE,2256,11,44,3
1749,20200429,RENFREW COUNTY AND DISTRICT,2257,1,13,1
1750,20200429,SIMCOE MUSKOKA DISTRICT,2260,63,185,13
1751,20200429,SUDBURY AND DISTRICT,2261,10,45,1
1752,20200429,THUNDER BAY DISTRICT,2262,17,52,1
1753,20200429,TIMISKAMING,2263,1,11,0
1754,20200429,TORONTO,3895,1623,2754,291
1755,20200429,WATERLOO REGION,2265,223,370,44
1756,20200429,WELLINGTON-DUFFERIN-GUELPH,2266,100,149,18
1757,20200429,WINDSOR-ESSEX COUNTY,2268,153,374,44
1758,20200429,YORK REGION,2270,394,974,90
1759,20200430,ALGOMA DISTRICT,2226,1,12,0
1760,20200430,BRANT COUNTY,2227,22,75,4
1761,20200430,CHATHAM-KENT,2240,44,37,1
1762,20200430,CITY OF HAMILTON,2237,93,303,19
1763,20200430,CITY OF OTTAWA,2251,513,722,75
1764,20200430,DURHAM REGION,2230,297,537,102
1765,20200430,EASTERN ONTARIO,2258,23,68,0
1766,20200430,GREY BRUCE,2233,26,51,0
1767,20200430,HALDIMAND-NORFOLK,2234,15,135,27
1768,20200430,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,18,120,19
1769,20200430,HALTON REGION,2236,70,360,22
1770,20200430,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,29,4
1771,20200430,HURON PERTH,5183,7,33,5
1772,20200430,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5,55,0
1773,20200430,LAMBTON COUNTY,2242,42,124,14
1774,20200430,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,53,221,40
1775,20200430,MIDDLESEX-LONDON,2244,92,275,34
1776,20200430,NIAGARA REGION,2246,95,342,44
1777,20200430,NORTH BAY PARRY SOUND DISTRICT,2247,1,13,0
1778,20200430,NORTHWESTERN,2249,0,15,0
1779,20200430,OXFORD ELGIN-ST.THOMAS,4913,10,43,4
1780,20200430,PEEL REGION,2253,944,1251,102
1781,20200430,PETERBOROUGH COUNTY-CITY,2255,26,57,3
1782,20200430,PORCUPINE,2256,11,44,4
1783,20200430,RENFREW COUNTY AND DISTRICT,2257,1,13,1
1784,20200430,SIMCOE MUSKOKA DISTRICT,2260,63,194,14
1785,20200430,SUDBURY AND DISTRICT,2261,11,45,1
1786,20200430,THUNDER BAY DISTRICT,2262,17,53,1
1787,20200430,TIMISKAMING,2263,1,11,0
1788,20200430,TORONTO,3895,1568,3001,332
1789,20200430,WATERLOO REGION,2265,225,389,45
1790,20200430,WELLINGTON-DUFFERIN-GUELPH,2266,96,155,19
1791,20200430,WINDSOR-ESSEX COUNTY,2268,137,394,48
1792,20200430,YORK REGION,2270,364,1028,98
1793,20200501,ALGOMA DISTRICT,2226,1,12,0
1794,20200501,BRANT COUNTY,2227,20,78,4
1795,20200501,CHATHAM-KENT,2240,45,37,1
1796,20200501,CITY OF HAMILTON,2237,93,312,20
1797,20200501,CITY OF OTTAWA,2251,557,739,76
1798,20200501,DURHAM REGION,2230,287,567,109
1799,20200501,EASTERN ONTARIO,2258,25,68,0
1800,20200501,GREY BRUCE,2233,25,52,0
1801,20200501,HALDIMAND-NORFOLK,2234,14,136,27
1802,20200501,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,18,121,19
1803,20200501,HALTON REGION,2236,65,371,22
1804,20200501,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,29,4
1805,20200501,HURON PERTH,5183,6,34,5
1806,20200501,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5,55,0
1807,20200501,LAMBTON COUNTY,2242,41,125,14
1808,20200501,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,47,228,40
1809,20200501,MIDDLESEX-LONDON,2244,93,285,35
1810,20200501,NIAGARA REGION,2246,93,348,44
1811,20200501,NORTH BAY PARRY SOUND DISTRICT,2247,1,13,0
1812,20200501,NORTHWESTERN,2249,0,15,0
1813,20200501,OXFORD ELGIN-ST.THOMAS,4913,10,43,4
1814,20200501,PEEL REGION,2253,846,1387,114
1815,20200501,PETERBOROUGH COUNTY-CITY,2255,24,59,3
1816,20200501,PORCUPINE,2256,10,45,4
1817,20200501,RENFREW COUNTY AND DISTRICT,2257,2,13,1
1818,20200501,SIMCOE MUSKOKA DISTRICT,2260,69,196,15
1819,20200501,SUDBURY AND DISTRICT,2261,10,46,1
1820,20200501,THUNDER BAY DISTRICT,2262,17,56,1
1821,20200501,TIMISKAMING,2263,7,11,0
1822,20200501,TORONTO,3895,1442,3256,343
1823,20200501,WATERLOO REGION,2265,218,431,45
1824,20200501,WELLINGTON-DUFFERIN-GUELPH,2266,98,159,20
1825,20200501,WINDSOR-ESSEX COUNTY,2268,118,422,49
1826,20200501,YORK REGION,2270,346,1076,101
1827,20200502,ALGOMA DISTRICT,2226,1,12,0
1828,20200502,BRANT COUNTY,2227,19,80,4
1829,20200502,CHATHAM-KENT,2240,47,37,1
1830,20200502,CITY OF HAMILTON,2237,96,317,20
1831,20200502,CITY OF OTTAWA,2251,537,805,78
1832,20200502,DURHAM REGION,2230,274,611,112
1833,20200502,EASTERN ONTARIO,2258,27,68,0
1834,20200502,GREY BRUCE,2233,11,68,0
1835,20200502,HALDIMAND-NORFOLK,2234,23,144,27
1836,20200502,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,16,123,19
1837,20200502,HALTON REGION,2236,62,381,22
1838,20200502,HASTINGS & PRINCE EDWARD COUNTIES,2238,8,30,4
1839,20200502,HURON PERTH,5183,7,35,5
1840,20200502,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5,55,0
1841,20200502,LAMBTON COUNTY,2242,42,128,14
1842,20200502,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,36,241,40
1843,20200502,MIDDLESEX-LONDON,2244,83,295,36
1844,20200502,NIAGARA REGION,2246,92,358,46
1845,20200502,NORTH BAY PARRY SOUND DISTRICT,2247,0,15,0
1846,20200502,NORTHWESTERN,2249,0,15,0
1847,20200502,OXFORD ELGIN-ST.THOMAS,4913,9,45,4
1848,20200502,PEEL REGION,2253,795,1492,121
1849,20200502,PETERBOROUGH COUNTY-CITY,2255,24,60,3
1850,20200502,PORCUPINE,2256,8,47,4
1851,20200502,RENFREW COUNTY AND DISTRICT,2257,2,13,1
1852,20200502,SIMCOE MUSKOKA DISTRICT,2260,75,198,18
1853,20200502,SUDBURY AND DISTRICT,2261,9,46,2
1854,20200502,THUNDER BAY DISTRICT,2262,17,55,1
1855,20200502,TIMISKAMING,2263,7,11,0
1856,20200502,TORONTO,3895,1447,3413,371
1857,20200502,WATERLOO REGION,2265,204,471,46
1858,20200502,WELLINGTON-DUFFERIN-GUELPH,2266,111,165,22
1859,20200502,WINDSOR-ESSEX COUNTY,2268,113,435,50
1860,20200502,YORK REGION,2270,346,1121,105
1861,20200503,ALGOMA DISTRICT,2226,1,12,0
1862,20200503,BRANT COUNTY,2227,18,82,4
1863,20200503,CHATHAM-KENT,2240,46,38,1
1864,20200503,CITY OF HAMILTON,2237,85,332,20
1865,20200503,CITY OF OTTAWA,2251,561,830,92
1866,20200503,DURHAM REGION,2230,260,642,118
1867,20200503,EASTERN ONTARIO,2258,28,69,0
1868,20200503,GREY BRUCE,2233,10,69,0
1869,20200503,HALDIMAND-NORFOLK,2234,21,143,29
1870,20200503,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,15,124,19
1871,20200503,HALTON REGION,2236,67,385,22
1872,20200503,HASTINGS & PRINCE EDWARD COUNTIES,2238,8,31,4
1873,20200503,HURON PERTH,5183,7,37,5
1874,20200503,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5,55,0
1875,20200503,LAMBTON COUNTY,2242,34,137,14
1876,20200503,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,33,243,41
1877,20200503,MIDDLESEX-LONDON,2244,88,298,37
1878,20200503,NIAGARA REGION,2246,96,369,49
1879,20200503,NORTH BAY PARRY SOUND DISTRICT,2247,1,15,0
1880,20200503,NORTHWESTERN,2249,0,15,0
1881,20200503,OXFORD ELGIN-ST.THOMAS,4913,9,45,4
1882,20200503,PEEL REGION,2253,742,1608,126
1883,20200503,PETERBOROUGH COUNTY-CITY,2255,18,62,3
1884,20200503,PORCUPINE,2256,8,47,4
1885,20200503,RENFREW COUNTY AND DISTRICT,2257,1,14,1
1886,20200503,SIMCOE MUSKOKA DISTRICT,2260,76,207,18
1887,20200503,SUDBURY AND DISTRICT,2261,9,46,2
1888,20200503,THUNDER BAY DISTRICT,2262,18,57,1
1889,20200503,TIMISKAMING,2263,7,11,0
1890,20200503,TORONTO,3895,1341,3671,376
1891,20200503,WATERLOO REGION,2265,196,491,46
1892,20200503,WELLINGTON-DUFFERIN-GUELPH,2266,101,176,23
1893,20200503,WINDSOR-ESSEX COUNTY,2268,107,452,50
1894,20200503,YORK REGION,2270,315,1192,107
1895,20200504,ALGOMA DISTRICT,2226,1,12,0
1896,20200504,BRANT COUNTY,2227,17,83,4
1897,20200504,CHATHAM-KENT,2240,49,39,1
1898,20200504,CITY OF HAMILTON,2237,85,340,21
1899,20200504,CITY OF OTTAWA,2251,511,866,127
1900,20200504,DURHAM REGION,2230,253,669,122
1901,20200504,EASTERN ONTARIO,2258,26,72,0
1902,20200504,GREY BRUCE,2233,9,70,0
1903,20200504,HALDIMAND-NORFOLK,2234,19,145,29
1904,20200504,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,18,125,19
1905,20200504,HALTON REGION,2236,63,392,22
1906,20200504,HASTINGS & PRINCE EDWARD COUNTIES,2238,7,33,4
1907,20200504,HURON PERTH,5183,8,37,5
1908,20200504,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,3,57,0
1909,20200504,LAMBTON COUNTY,2242,27,145,14
1910,20200504,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,32,244,41
1911,20200504,MIDDLESEX-LONDON,2244,85,308,38
1912,20200504,NIAGARA REGION,2246,89,380,51
1913,20200504,NORTH BAY PARRY SOUND DISTRICT,2247,1,15,0
1914,20200504,NORTHWESTERN,2249,0,15,0
1915,20200504,OXFORD ELGIN-ST.THOMAS,4913,8,46,4
1916,20200504,PEEL REGION,2253,710,1693,130
1917,20200504,PETERBOROUGH COUNTY-CITY,2255,16,65,3
